N,P,K,temperature,humidity,ph,rainfall,label
34,76,23,25.949323021979065,68.11473291063197,7.208015202289566,51.678156752230635,Lentil
22,73,15,21.870587343240025,60.711216149253254,6.477880532543472,48.82893795908976,Lentil
17,78,21,18.027759837442815,65.66503814923651,6.408811383688805,40.57281615298174,Lentil
33,75,16,27.195106548644922,62.490083406891536,5.919851837278724,35.686759543181616,Lentil
37,71,23,24.26568612556528,67.75046212784845,6.181806665917775,54.104417623431914,Lentil
17,73,20,18.434732940992927,62.06022666636424,7.356517360947632,46.689553222648996,Lentil
17,63,23,21.557986964129924,60.84606974121208,6.316778653670661,54.218408258620144,Lentil
18,71,16,22.102958403066395,63.558729423675764,6.28343550077247,36.46798028306401,Lentil
21,58,17,26.13184341968162,65.6079512100544,6.6347389269852775,43.52678862062548,Lentil
14,70,17,20.787313577787916,68.7361672671249,6.954230043502763,44.17742718160534,Lentil
19,77,19,20.602954985745836,60.147019834336795,6.374078622854077,51.14408421921445,Lentil
24,73,21,22.60202462086948,63.45457060872301,7.546164781249169,53.25532287490408,Lentil
28,79,24,23.723696367914485,60.93094378347762,7.4386000283808436,36.71270985635078,Lentil
23,72,17,23.830174095788344,62.0878908500403,7.199673927591079,46.36885220565097,Lentil
38,77,23,29.42950800367526,62.02945868317228,6.656828687227097,44.19055249950327,Lentil
20,79,19,20.781403913018757,67.47701374290136,7.209069810376222,45.29871847667302,Lentil
29,72,19,19.26936265488994,61.942746890290536,7.780755548854881,39.500662257887896,Lentil
29,78,18,24.575541225067383,69.04177589627365,7.165487974658839,47.02623397940182,Lentil
27,56,21,22.28571786010361,67.46999539077386,7.46041384839262,52.324730112222,Lentil
24,60,19,27.72780350333173,62.25164716192095,6.3319262890135475,48.80324191072637,Lentil
14,74,21,28.0644881328578,64.62942767797668,6.217975037887412,35.823043331897,Lentil
30,62,21,27.773458983371953,60.38405648697189,6.7024700458485915,35.4863455865819,Lentil
29,55,22,26.154941049599437,66.38746896910061,7.582754195446605,48.75121410225209,Lentil
37,59,20,26.552607647116282,62.032968688932606,6.909570804677024,39.193033430171006,Lentil
31,56,17,25.77031822545099,69.21194235094652,7.3635729204284335,49.2188363660957,Lentil
32,57,16,26.90437078883624,63.601446037177794,6.49798179517808,50.47664605727838,Lentil
19,66,15,19.798558654927973,63.86648048579126,5.920557127756411,38.94127971857464,Lentil
39,70,23,28.12434137839535,67.66488057850522,7.742253385327218,37.696128773242165,Lentil
30,59,19,26.086406573431645,65.62743228342944,6.056968403903557,51.51320165940312,Lentil
23,59,17,29.886590032450243,65.36368545712656,6.241836056618284,53.22644181139023,Lentil
19,78,24,21.37638289181906,61.77047918510228,7.641954056926984,37.23036843806539,Lentil
32,59,20,24.686689391828708,66.18189924245092,6.320255727451025,36.27991730941226,Lentil
13,56,22,26.82627128791228,62.91443229014625,7.064956457708266,42.889868888617684,Lentil
34,72,20,22.58570113385729,67.11809863968831,7.316386955711263,42.518936257245336,Lentil
31,67,15,25.60757751635149,64.04878739111035,6.525888083555929,43.86931258649267,Lentil
24,63,24,24.394886299954955,62.71123296522425,7.433180517228676,35.13106578473471,Lentil
14,68,22,23.077239139039023,61.223719696764825,7.612301036856509,53.45192423376061,Lentil
21,72,24,22.659563947641495,69.23866161277323,6.003533709378982,52.0417537314163,Lentil
12,55,15,26.452262834884785,65.11628562500135,6.524722724308097,46.87710033972582,Lentil
31,75,16,19.45562803622279,63.58147646449328,7.036157293188131,54.30239552735455,Lentil
23,57,21,25.703995233571813,62.619204843168234,7.636310256102551,49.58112300007731,Lentil
13,58,16,25.448145795124837,66.84339168040476,7.043934990227439,46.64522536270989,Lentil
12,70,20,22.673693550390432,61.4253550802615,7.419144886210116,46.16240421391211,Lentil
19,78,21,29.14068353010977,65.62107185728264,6.535320312637498,44.1349668817908,Lentil
38,66,15,18.537080056388913,63.01523722967567,7.035711781687637,43.65858347859921,Lentil
11,60,21,18.38372007486177,64.48507486769645,5.938603886837482,43.593581318030246,Lentil
29,63,23,25.12829141150143,67.7226225664287,7.635615248266145,53.633383245953446,Lentil
39,56,23,28.105213466968877,62.20762918972303,5.98973704968756,42.96076186177767,Lentil
25,56,16,27.857156246243445,69.3733539233495,6.3198934827682045,36.57575755733821,Lentil
35,75,19,19.24571277537114,66.58616778055504,6.283234721238731,53.34762262751959,Lentil
19,69,17,21.248033490175196,69.8901062767165,7.753413682929784,52.549512424984634,Lentil
25,62,18,22.918858446449597,64.76691331832203,6.135606541462309,50.93945362272267,Lentil
24,65,18,23.385191126578754,67.8657105031213,6.585125830129126,35.46476240170203,Lentil
20,74,17,26.87397747623434,66.11615172559044,7.118099380220612,51.41439275948636,Lentil
21,70,22,26.793077667853446,69.90971636710279,5.999792457600071,49.42745758038224,Lentil
23,60,20,27.237662499181173,62.34392353127263,6.73391801812171,46.29048721945012,Lentil
12,78,16,26.201486012699256,69.27139331236644,6.332421757962163,52.961857447324434,Lentil
38,60,16,25.25480920374461,66.18487926862646,7.095281137154717,36.928863087494044,Lentil
12,68,16,18.13863995088177,60.44426787858999,6.58629978107326,45.34596192280872,Lentil
36,78,20,25.65135574342619,61.65982605257569,6.8733275485865875,50.960210201655954,Lentil
38,57,21,23.623760322910066,64.05455204159361,6.980781260698123,50.017111954189915,Lentil
24,67,17,23.155821487844925,60.01802871979082,6.83267471206731,48.08383745512385,Lentil
25,67,21,22.939332871703904,60.0333589018176,7.40544946331395,53.24783657172806,Lentil
35,77,22,28.06354934996589,65.10026201589153,6.111163963772096,46.21002078331502,Lentil
31,78,22,25.96483430349486,62.298254233434626,7.709359146047587,53.02374262461602,Lentil
37,62,22,26.555257642818738,65.27914727268367,6.065658432418562,51.764053384271804,Lentil
20,62,22,27.296296960568856,64.5575671344817,7.102925210476327,48.881442330371726,Lentil
27,66,21,28.81836663289026,63.72815705202047,6.609262686158202,35.144737795353024,Lentil
18,72,18,29.396094107104283,69.33321879269292,7.402335974162084,44.80633033142239,Lentil
35,58,16,19.897946476076427,64.84808694809506,7.3047002282852835,54.14896851563711,Lentil
34,21,44,21.372113007008828,85.26609022206843,6.58558655349528,118.92709950397827,Pomegranate
25,28,44,19.004460779149824,88.73606839254386,6.981280263331694,104.55407594359568,Pomegranate
38,25,36,21.113180472863363,85.84284450480477,6.68692828909899,119.27448893780955,Pomegranate
22,14,43,19.067850201962816,92.79165025539379,6.804266423127969,101.13976172446829,Pomegranate
18,24,35,18.910563136610893,85.24406648520556,7.086077316793812,101.20434312288818,Pomegranate
38,27,40,20.917904417991082,90.9615772663684,5.761819156577315,118.16777523032687,Pomegranate
10,22,35,22.094894662258987,92.31271960806974,5.922359661653783,107.19365021350829,Pomegranate
38,25,39,24.37974271603393,93.37927352758908,6.18891377522751,110.2120277770792,Pomegranate
38,28,43,19.869009086233238,89.34654778054417,6.532375283147893,102.89525308715002,Pomegranate
22,27,36,18.19487538837601,90.6477514007897,5.847176462734909,102.89453230681455,Pomegranate
23,19,38,20.401949434431433,93.1525534395567,6.437164601658921,116.8950808977316,Pomegranate
26,25,42,23.31267425497606,86.18638649975829,6.492150845715653,109.36598931540574,Pomegranate
11,22,43,23.5908659831386,90.809309266549,7.077896618098107,111.23189753139575,Pomegranate
24,11,38,19.066635540134815,93.54626718721221,6.342116060841628,101.64251404553883,Pomegranate
27,18,37,23.386502932411588,92.88690071831564,6.495211393524224,114.12542227631404,Pomegranate
31,27,37,19.127544314248308,92.37290203564888,5.707858394590926,119.97406993912251,Pomegranate
16,19,39,20.701968151174235,87.4487312110788,5.531048171868885,102.35477752230216,Pomegranate
12,25,41,23.53528305750672,92.8588773940983,6.140103678353831,110.82685980482401,Pomegranate
17,25,43,22.76517100722731,92.8373388519393,6.932154450674403,113.02973151148743,Pomegranate
32,24,37,21.00913625617514,93.69033175281008,6.165538259298835,100.73927494862255,Pomegranate
20,24,39,18.70973455415561,93.4742666393652,7.086514430682364,114.82817866822043,Pomegranate
34,25,40,23.42412059477718,86.7036650299949,6.2084713579521225,116.811491614605,Pomegranate
24,29,39,24.54616317875965,90.98685907766361,5.614645051739205,118.03162409032169,Pomegranate
28,15,40,23.760364698671847,85.30688317065707,6.333687613421593,105.72708741955103,Pomegranate
22,16,42,20.560487043550967,92.18051651720711,6.384883462401708,107.47735353868495,Pomegranate
35,20,43,22.71079982895163,90.08637343744002,6.822005657052401,117.29931605769985,Pomegranate
21,15,40,18.795951587380607,87.8998545203392,5.637404115965755,105.61521246743176,Pomegranate
25,18,35,18.96035323289104,94.98850592425948,7.109350593010921,101.74106301814766,Pomegranate
34,21,44,21.424605740602363,92.43636525658188,6.160117746137764,111.25594433744942,Pomegranate
13,15,39,18.804454597631196,94.66552924223643,6.769658855029121,100.85295857248448,Pomegranate
17,26,35,23.660124998213814,86.55392683385178,5.822254175092531,101.27721663588927,Pomegranate
15,11,37,22.635918839015485,94.66677532106802,5.637318387349929,110.44000806693833,Pomegranate
38,22,38,20.34568978865982,94.09198432533098,7.0292179053916755,112.66480377130095,Pomegranate
33,13,38,22.412610213383385,89.54745462819345,5.59206165740358,115.3166412594602,Pomegranate
21,17,41,18.209795972589557,89.29532811973425,6.226849856155878,100.11786096342476,Pomegranate
29,16,37,22.644461305024667,85.52807451160461,6.872276641699999,113.16374673782772,Pomegranate
32,13,43,19.74109409983098,88.37694316554779,5.623342576425225,107.07294142430494,Pomegranate
24,24,44,20.536335310365466,88.76684957983525,6.690767097423139,111.8565036182927,Pomegranate
38,21,39,20.85652948869354,93.8163949302313,6.730422684208146,109.68718907536991,Pomegranate
37,22,37,20.28448405082709,91.5194119876644,6.218644966247654,107.43780346892764,Pomegranate
18,20,43,19.093099319007212,88.9119771701375,7.062724197721831,109.40838960640426,Pomegranate
26,22,43,22.103693220225143,86.35556116399036,6.403792374821418,117.05507317785876,Pomegranate
21,10,39,19.28394680017066,89.26889337598126,6.554496245280404,106.65084173122004,Pomegranate
16,19,37,20.71863933449668,87.98772774403481,5.599512857852261,116.65629409768323,Pomegranate
15,28,44,18.830084664673286,93.0920328856114,5.854541748683127,100.67583704775456,Pomegranate
35,23,44,24.560834056424138,90.91936054717299,6.956279720107602,103.85405302295342,Pomegranate
16,27,42,24.929187523636777,94.56658753495874,7.004894305691069,116.81544091868847,Pomegranate
16,26,37,22.285187263736432,87.65152804337733,5.841488807820705,116.5737768950543,Pomegranate
15,11,37,23.429816383138103,87.23306894717996,5.678326399562604,100.41382357281954,Pomegranate
25,29,44,19.577285073938256,90.06382467759843,6.54576136504999,116.15629512937223,Pomegranate
31,18,41,23.832977909284867,91.21907053129384,6.267800606867372,106.18316166716536,Pomegranate
27,19,41,19.988506529121565,89.61490128008423,7.107544650303737,107.65475512664793,Pomegranate
14,17,41,20.19845144069817,92.1479621695307,6.976116730767018,106.85980290837179,Pomegranate
13,20,36,20.540751495009623,92.09620925201915,5.936242108038074,110.44293377590947,Pomegranate
38,27,42,19.740595509852465,89.27488624582864,5.810311886464233,107.78450280018114,Pomegranate
29,20,40,21.345277836799795,87.07952261308652,5.83356843356169,107.38017764489246,Pomegranate
27,24,37,24.533405815938455,88.86030451901937,6.666000194845059,102.72019482919416,Pomegranate
33,17,39,19.82737440029767,90.74442190550708,6.1587143163587825,104.18324768776459,Pomegranate
36,12,41,21.735004812108645,92.24914124700156,5.621957042052357,107.53428891636295,Pomegranate
28,15,43,24.92630472543629,92.4197876636271,6.485389102091148,108.1343154341817,Pomegranate
10,12,37,24.691494447094836,88.20815766242752,6.802897853052321,111.50056324708318,Pomegranate
23,11,43,19.44026681247924,90.55603538710511,5.689790666573613,116.49134471381647,Pomegranate
32,24,41,24.64227603408473,91.33646615279096,6.098290925284469,104.37637277370922,Pomegranate
25,19,37,24.12388098936095,92.8982951747906,6.481162560145288,103.68068720782846,Pomegranate
27,27,41,20.577789928306775,91.80747095312171,6.16435831252211,109.64287032807978,Pomegranate
33,19,42,20.273527186552286,85.85146502520124,5.863684720727782,106.24126132540628,Pomegranate
30,28,42,22.739328798458487,88.43543226137969,6.208056144160223,101.25272057770916,Pomegranate
16,24,38,19.99529089789965,94.01312683127621,6.322110581946432,107.87734273950005,Pomegranate
11,10,43,20.161802953988346,86.07007115899559,5.893186072908415,112.6370063953553,Pomegranate
16,21,43,24.77132238448003,87.24075128747195,5.904904520868986,118.85433163232527,Pomegranate
26,17,40,24.989180537176203,87.57370235125026,6.740998270930731,109.63483864979237,Pomegranate
21,28,42,22.73142698195538,90.51904136209706,6.6236316328771165,117.53373538569164,Pomegranate
18,25,39,23.428813186301465,85.56094053659592,5.988875082914894,112.87576954381082,Pomegranate
32,11,40,18.0636995336713,91.33639020043724,6.9448717623431575,109.91329253123168,Pomegranate
38,10,41,22.845677586540653,89.02530809521396,6.7848548479781785,103.25815436176336,Pomegranate
26,22,38,21.935547567629904,88.46309308796563,6.926185792882893,103.77833863439051,Pomegranate
37,26,43,19.20612888701254,93.75223825737388,6.541846034341637,115.86899116835866,Pomegranate
36,11,42,22.84772334322443,94.89669177336569,7.086587447923888,119.8320212087824,Pomegranate
39,28,42,20.35083879786028,85.07035488263315,6.5865163335634485,115.78681994099159,Pomegranate
17,16,42,21.614731758412084,87.646254240636,7.017077717272382,109.8996478746859,Pomegranate
25,15,35,19.704468051480696,92.64919831467881,5.802968560923914,105.88642049494185,Pomegranate
27,13,44,21.384046437212298,90.7209856115741,6.358084988992007,108.4075779536729,Pomegranate
14,28,41,22.082590808961186,88.32702660811938,6.39959210354316,100.93792549598338,Pomegranate
27,22,44,18.197193590958236,85.14221886374506,7.1923819181367215,102.04966389081358,Pomegranate
25,11,35,19.833687338642402,86.55526673688527,5.851111852544401,111.97723268621657,Pomegranate
37,23,38,18.736093422461245,89.62645863471303,6.3924729068876625,107.46369391479993,Pomegranate
37,22,39,20.625131458698185,89.57030975123735,6.300139162617948,102.8957969826794,Pomegranate
38,12,39,21.74147263353661,86.08699240148708,6.003911841866999,107.37874519687945,Pomegranate
13,25,39,18.357263405298823,86.34207663628341,6.1944395137567625,104.41013418992829,Pomegranate
25,12,41,24.215746259656378,91.64774914074137,6.4378049021321635,117.7464739494377,Pomegranate
24,26,39,22.11109252671958,93.03235302965216,6.9159902071248025,116.65777611422467,Pomegranate
13,13,38,19.32550525622653,92.68997489112616,6.2512645757374035,106.63071926569862,Pomegranate
38,10,41,23.193557773476385,91.7173640864813,5.6015592358690105,110.43048784482416,Pomegranate
16,23,37,20.249302718077566,85.42648381536452,6.665863770390645,108.5166547499695,Pomegranate
17,28,35,21.945527856269205,93.96850495279529,6.802754156752581,101.07382311692285,Pomegranate
11,13,39,21.704105964654307,88.73566114207905,6.871421538934863,119.83995689050738,Pomegranate
20,15,36,24.051069759952206,88.9578769468202,5.787993740345581,110.10517443723607,Pomegranate
17,12,40,23.720981458777946,93.05673823366038,5.618872898307284,119.89044004243945,Pomegranate
18,28,42,21.158009917107982,91.58340980240312,6.326504814720819,116.04796879342172,Pomegranate
34,13,41,18.616231329056145,91.98315020848466,6.5287632831897575,101.9144428219278,Pomegranate
97,93,49,25.590523181696554,80.31462373687707,6.230268184197122,119.513202888291,Banana
118,90,50,29.505460264343142,79.48041775728788,5.851299954046608,103.65271613607382,Banana
88,79,46,28.500186099834952,83.80948276134067,5.931188207025716,97.65787075349557,Banana
109,94,48,29.60745371396885,84.14286809568073,5.997725198512674,109.96749320479302,Banana
116,70,53,26.8561535195074,78.72527975426799,6.328938476074004,106.47968895552779,Banana
90,71,49,28.805049410919576,81.58171935839411,5.619192222516923,112.23140697476683,Banana
109,87,49,26.165873172443163,79.14248274792381,5.915718137773555,114.41613651810235,Banana
114,74,48,28.308190346940293,80.49087111354595,5.96257692583357,116.56210691940201,Banana
